Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72;Column73;Column74;Column75;Column76;Column77;Column78;Column79;Column80;Column81;Column82;Column83;Column84;Column85;Column86;Column87;Column88;Column89;Column90;Column91;Column92;Column93;Column94;Column95;Column96;Column97;Column98;Column99;Column100;Column101;Column102;Column103;Column104;Column105;Column106;Column107;Column108;Column109;Column110;Column111;Column112;Column113;Column114;Column115;Column116;Column117;Column118;Column119;Column120;Column121;Column122;Column123;Column124;Column125;Column126;Column127;Column128;Column129;Column130;Column131;Column132;Column133;Column134;Column135;Column136;Column137;Column138;Column139;Column140;Column141
2;11423;20931;-74346;-14708;-18303;-2159;-24347;-25266;-24502;-21072;-15639;-10569;-74549;-69059;-62658;-28904;16986;43136;44323;43052;45655;41481;40357;41696;42796;54512;52639;39691;4704;49977;40123;4298;41847;40699;43697;37443;3881;40456;3889;36472;38803;45971;39596;35231;34927;32797;30621;28785;31717;27515;28603;23469;16485;24583;16901;13837;10528;31998;12554;14607;89626;-19507;-34251;14143;-31248;36057;95727;31616;2576;87319;75818;48922;10342;12078;1361;21726;22628;23073;30489;2944;31055;38039;39297;49382;54271;45969;48829;59571;5759;51518;58105;61208;62073;67553;67387;6907;68603;67339;67189;6971;77667;75022;74854;75067;74591;80102;74985;73958;78928;84291;80563;73584;86001;89391;85158;81592;5973;49848;58745;54435;53904;48407;29642;21676;12546;-18137;-13393;-6715;-19637;-48038;-86154;-15645;-2155;-27402;-3487;-40155;-40422;-29719;-21778;-56219
2;-43705;-17182;-22797;-26859;-28739;-28652;-2522;-19015;-12707;-84625;-83854;-65088;-32055;78303;2423;19217;25544;24021;23903;21651;23869;18251;21984;25381;18541;27748;20904;225;21448;18096;22874;14368;14753;13984;15723;17797;8983;11929;54273;10025;46649;-30383;69361;-34175;-57421;-83527;-82731;-33203;-12463;-12589;-12509;-85341;-943;-86607;-14227;-8536;-13737;-11303;-8242;-64909;-23373;-56311;50199;68004;16598;21808;19911;23355;30586;29432;3289;37829;29723;36059;3927;37809;40169;41008;48829;40597;39848;44824;47629;46745;51509;47889;47872;62105;62273;54889;59144;66604;62891;64535;67003;6666;60545;67322;79397;79106;77041;81554;83181;81349;80092;97783;96676;92668;10294;10141;10432;10353;10361;10132;10177;10177;104;97201;77366;6498;63692;64042;68318;59309;38768;28989;11033;99464;16661;13703;-14356;-55681;-12829;-19372;-26928;-3684;-41918;-35179;-23491;-13424
2;-3444;-13118;-17031;-19729;-20897;-23996;-24294;-22685;-20483;-14806;-96948;-75076;-57331;-42208;-32601;-10939;17612;37648;42802;39305;39503;36893;33141;35833;38735;42468;45985;4099;39086;44517;42107;42414;44133;36042;36389;43014;41494;36917;35051;41681;49747;40728;31733;4085;40455;2933;31217;37076;37395;38207;39078;34972;33079;37177;3488;28688;26219;23247;22968;2594;28518;28341;25948;28258;26655;24699;311;3035;26466;2344;22543;28023;24472;24676;3277;3199;3152;32463;3897;46682;4343;44133;49093;53354;55629;49767;48886;54137;53496;55143;60545;61841;67936;72039;67056;69881;72343;67305;66658;66731;69559;77237;74626;71712;80109;79109;76107;79682;7785;80592;78015;62253;51953;51237;54794;55956;58289;5829;44696;3372;27041;14143;10539;20593;24065;4618;-19735;-51783;-12273;-19399;-25165;-32225;-38175;-40453;-34912;-2625;-17391;-76312;-70243;-39818
2;-17669;-24563;-23388;-26514;-25049;-25358;-24478;-20059;-15302;-10524;-80136;-6717;-54048;-31413;63093;35986;46057;41533;30967;28364;34492;41164;41827;40126;43937;46558;42538;42142;45729;43749;41276;37512;34513;39463;38573;37456;44086;47095;49068;43421;33807;36085;37979;34323;32816;3298;34515;35107;34725;34874;34895;30706;23345;25888;27204;21716;28193;30271;25172;24196;17443;20585;25799;17921;18895;21543;14689;13745;21427;26061;2415;24734;27654;30379;32783;28577;31312;41733;40142;38173;41382;44313;51804;54005;53645;60041;60519;5832;67295;70381;61403;61008;66606;67688;67858;70975;77009;78715;7194;69623;71618;68718;72611;74354;7456;86176;83103;75733;80688;74942;67974;65831;52557;43836;50913;53974;49328;45203;39462;36099;31575;18597;1637;29147;28492;13095;-13663;-66306;-13117;-18626;-24583;-31821;-37361;-37095;-29646;-21574;-12686;-42467;-62483;-81584
2;-32105;-13937;-19238;-2729;-29979;-30316;-27526;-22876;-16624;-10967;-86895;-71412;-54844;-15013;32411;44587;41287;33074;35847;39956;40024;43943;43175;42017;44159;46063;45263;35358;32707;37389;36463;35056;3773;37229;30934;32208;31955;30263;29555;21291;20069;23779;19893;17482;15661;16487;20415;10935;94681;97593;-47162;-30358;-80363;-61043;-38087;-7289;-5616;-96413;-52337;-14258;-16885;-88311;-63025;-45688;-58114;-1015;-76606;11157;80001;74087;11163;12099;18724;19503;23887;29913;34448;35205;36573;42701;47348;48628;50799;54846;55496;55673;61682;65718;70898;72261;65948;66175;66299;67917;68717;69478;71126;70942;73418;79452;86209;83347;82202;85854;82267;8304;83818;84166;89124;80855;83793;85989;86131;9579;97549;95098;89153;79963;58714;5943;62969;52612;52852;40272;22553;77679;-10696;-10575;29256;-13998;-49083;-88881;-15072;-21473;-28353;-34601;-39464;-31772;-2507;-87672
2;-10652;-97741;-11529;-17344;-2154;-22813;-23016;-20827;-16632;-12274;-8235;-50854;-43327;-43802;-2388;12486;44008;54336;4936;50578;56206;56401;58002;58388;55419;56884;57151;52483;55391;61011;56959;54824;59128;57197;5432;55345;51149;52;56415;54422;56779;53143;43501;43959;43929;4682;50374;48235;5081;46694;41744;38347;28475;33119;34269;25805;28544;20589;17421;26343;17974;14142;211;18947;15864;16018;15362;13278;13616;17371;17358;15142;1153;89858;14755;17986;13336;14698;20332;23502;29527;37455;40321;40515;43188;46129;47652;50847;56084;56276;52587;55086;59945;5812;59148;66049;64493;60513;67332;74298;74164;71983;66845;64947;70426;69161;66577;73641;72501;68084;73152;72378;63087;55337;49192;3972;3171;36634;42271;29271;14972;15325;75958;-66595;-80646;-12709;-22358;-39268;-77573;-12564;-18743;-24571;-29096;-34993;-39457;-40679;-33657;-2201;-17229;-15627
2;-70747;-16208;-19609;-2667;-29415;-31096;-28507;-23716;-18523;-13261;-10002;-82605;-63391;-30848;17613;41441;37175;41536;48692;41534;3692;42485;43783;43829;46105;41318;3948;45049;45373;45842;43653;44209;41627;37094;43023;38689;36263;30255;24921;34363;32779;27006;26582;27007;25641;21345;20639;22468;20916;19477;1631;13029;57606;-29545;36662;108;-74306;-12577;27674;-11839;-86312;-57007;-14979;-34739;-67961;-43106;-57318;54125;65553;93129;20788;21901;23832;28772;28505;33228;37652;41906;46151;45196;47273;47557;50024;61182;62453;5743;67599;72499;6569;73066;75565;67032;66482;68081;69931;69005;68569;77188;76456;72239;7419;73305;82832;79805;68853;74933;80889;84371;86635;85727;84275;89461;89812;84434;83193;72187;61167;53216;46036;50802;53485;43611;3221;20178;-23364;-2771;10369;-32157;-23594;-55317;-99083;-15232;-21348;-28222;-34753;-36723;-33036;-20547;-1187;69041
2;-75375;-15488;-18489;-25746;-27654;-27429;-24364;-20487;-15125;-97092;-70237;-74277;-6978;-20727;27808;38866;37879;43053;50009;44236;35214;43116;42021;42388;46434;39787;43974;43626;42254;47396;48401;3776;28814;40219;39512;26824;2894;27748;2458;29002;25356;27056;2782;20804;2005;16086;1478;17097;1411;1792;16456;6798;72883;-46974;-43903;27029;-17001;-66108;-63055;-10845;-1529;-87877;-3832;-70002;-1073;-13499;-81035;-19631;-57807;12832;67199;33504;70463;14313;13834;19162;17685;26428;44495;36686;37131;4543;42322;48632;48803;56378;65215;56287;60103;66605;63769;71991;69997;67937;74135;70964;76837;80839;78948;80755;75747;79593;90943;8583;86707;96504;97219;94957;90928;92247;99314;98054;94375;92733;91109;91435;80276;66213;66223;69199;63146;5783;48704;26684;15161;14373;-15101;-8279;-12395;-40247;-66396;-11418;-17881;-24045;-30415;-36976;-40065;-31435;-24094;-70337
2;-57673;-14867;-20752;-26098;-3033;-30142;-25341;-19119;-12901;-97483;-82211;-56356;24757;19309;23499;25271;24774;23432;24687;21252;2542;25445;29812;34247;3386;21588;21455;20873;21102;17965;12111;17192;19849;8368;1933;7859;14307;24235;10772;94622;-29681;-43807;-14838;-23687;-20932;-15519;-21001;-21303;-18165;-23839;-36664;-3396;-31062;-34116;-4125;-2942;-24206;-22465;-89282;-12107;-1105;-4796;79446;68914;24651;18154;24958;20653;31184;36905;38841;44209;4697;51251;40044;42978;5226;53845;59104;51284;55689;58294;65115;64997;56346;68857;68664;59174;62903;65186;75349;77508;75497;76156;77139;79354;8384;89756;91282;94417;9353;98959;10297;10872;10469;10827;10362;10429;99429;10402;10789;10268;10379;10408;95856;10548;9916;83177;60495;56422;5735;44638;33669;12666;54855;-78964;-5632;11196;-41427;-15927;-63582;-12656;-16767;-23665;-33951;-38782;-35173;-23209;-14039;-87562
2;-24888;-13465;-18552;-2519;-29474;-32333;-30874;-26682;-19707;-139;-10262;-89657;-72786;-25269;22309;3709;32077;2189;2002;27726;29401;35725;34778;36345;34421;37064;36032;28428;38394;30775;30807;21586;26803;3465;21185;23458;25763;23461;14066;81558;1578;16037;123;18645;17721;64455;-69428;-18307;-14127;-61878;-16036;-16924;-1884;-22332;-21321;-26958;-1856;-22848;-35521;-2508;-11086;-16247;-16827;-14548;-15923;-98762;-44947;73855;84794;66812;13533;26128;3961;40217;43315;50902;54455;59725;57103;62417;65444;60546;59413;65308;74253;64364;69901;72514;67874;69129;75351;74536;70787;78612;76395;80519;74682;74171;82401;82663;82681;83452;89467;89225;83592;80347;85271;93431;91551;92936;95053;93645;99566;99707;10026;93442;81436;65356;57059;66374;61915;53046;46213;22186;77537;99987;26364;39993;31976;24726;-57514;-11573;-16058;-22861;-32473;-35513;-34261;-21715;-13806;-37816
2;26681;-89321;-14516;-22214;-27323;-31196;-32056;-30173;-25017;-19015;-14342;-10857;-91108;-76103;-40728;64922;22452;23633;30646;2655;31061;30942;24308;24455;26619;30739;27786;33794;30575;21333;29159;32634;33372;29626;29785;2935;2391;22525;15525;23228;28133;16555;16072;17803;17338;18027;11286;67944;94312;72613;3462;12436;11588;36064;20652;-55302;-87991;-47836;-96323;-11165;-80572;-12246;-10661;-91151;-41543;-23638;-87027;-594;-34391;-33008;27932;96054;14215;15526;1999;32155;34738;33263;41297;47745;49697;51927;59285;64307;68153;6887;62847;6803;74736;77103;83544;83851;8009;79537;8088;83154;83914;81914;88933;98175;88854;84674;92396;9247;92539;92671;9452;99481;10111;96259;96242;10509;10098;94974;89711;73419;64878;66448;68077;63142;49535;43217;37732;19203;16187;2846;20178;-61148;-34793;-73546;-1311;-19727;-24837;-3036;-34203;-30771;-21721;-85037;-11228;83009
2;22664;-64293;-12521;-17265;-20277;-23707;-24518;-23483;-21241;-15937;-10418;-74128;-61381;-54619;-40113;-35104;34833;50664;53919;49169;44812;51705;52477;51984;58255;5488;48867;52343;56654;56578;52866;53278;59158;50949;45713;56893;56797;50696;46294;39835;44812;51494;46395;45885;46212;42799;43721;37268;35661;35607;26691;26401;26308;29586;32054;22664;23066;27135;21024;1572;10584;90079;17627;14661;24747;45434;12953;18436;16977;1153;85703;65315;89221;11629;13633;20651;23598;19206;20929;28734;34745;36904;38411;48973;51921;44812;47948;48792;52374;62975;6092;56615;59756;6086;58557;6092;63692;59482;61009;65866;68974;73264;69171;67772;71321;6696;68911;75754;73344;76946;79041;71208;75486;66968;41566;36759;43252;51334;55463;42527;26691;20579;947;-47173;53605;16624;-41416;-30693;-62307;-12064;-18875;-25459;-32466;-39378;-41182;-36794;-27589;-15471;-8067;22791
2;-68261;-19942;-24662;-29436;-29597;-30368;-28246;-23674;-17394;-1284;-94399;-77714;-72025;-35516;13423;37092;34775;23118;23288;26915;34555;38706;40241;39967;32671;32966;34268;26412;26073;3332;25139;17424;25427;30478;27251;21269;18913;22897;21995;15555;16171;16343;11665;78583;38957;54421;72098;35971;68394;77269;62637;54811;15617;-14365;-81713;-90487;-12602;-16705;-15236;-15245;-10685;-11568;-10009;-28013;-35628;64637;-49052;-35632;42555;24061;19085;24073;25321;32618;23143;26402;40959;46471;49743;4748;54455;63796;65997;63356;64027;64538;63405;72124;72108;64888;68964;67566;69933;69506;61608;66302;73952;80225;74054;66841;70727;76571;78353;78534;83289;86779;83022;83031;91124;9388;88436;87779;9212;93406;9337;90307;78508;63887;60121;60029;55257;60076;57496;37707;28749;30059;50427;59567;45667;27597;-13106;-77121;-14355;-21164;-31661;-36681;-35809;-24075;-18137;-57533
2;47197;-78923;-15307;-20956;-26023;-27461;-24849;-19934;-14618;-10223;-90601;-7441;-15209;1113;24844;24852;28052;20179;21731;2556;15214;17648;24066;29083;24226;21754;22204;16656;1613;27275;19483;15281;16292;18932;15087;14794;12735;28272;63636;10542;64673;43665;-22226;-56965;-37305;-14425;-77933;-95911;-20763;-15368;-19235;-2574;-25333;-27195;-18424;-20796;-18527;-2022;-19864;-72083;-90281;-50514;-50329;30989;2025;89211;22666;25004;25158;27044;37943;35485;3614;37303;39028;4998;42882;54747;43795;54106;51797;54046;59271;56645;60856;6884;6937;64186;64864;71178;74877;69252;70329;72603;72471;82124;80928;85711;80939;84856;83815;92966;94459;852;97403;93779;97524;96516;94762;96776;90826;91671;91513;98262;10525;96979;92128;92539;77563;61198;50734;57969;62797;40441;17699;22447;-16934;-71999;-33192;-19078;-58495;-10333;-17771;-23678;-33151;-41344;-40758;-32092;-20109;-11296
2;10412;15139;-10189;-2119;-26651;-31349;-3204;-30606;-28173;-23393;-16818;-12398;-10623;-89961;-80105;-5141;14991;3521;46176;44476;36492;38673;34458;33878;38594;33719;32291;25126;25591;33933;36825;35633;31882;33975;29764;21491;22657;23174;23462;25959;19436;17475;2449;21538;17039;20958;20622;15861;1518;14319;9646;2197;87995;92472;81255;-11608;-10494;44628;49425;-20767;-46301;65661;-15417;-38813;18707;11331;-25419;-56005;-12082;45445;20713;54396;11402;22376;24252;18624;215;2487;31264;30802;39013;58474;58368;49104;51195;59776;62658;66098;7351;72146;6809;68598;68118;79168;87104;75514;73742;77594;75114;85735;87104;78309;84769;84362;80608;80002;75261;84145;95774;93936;95005;93855;85576;82947;82664;7363;56505;51809;60884;62649;47871;34052;39049;38628;21809;2961;55868;52125;26972;-23184;-51248;-1233;-18197;-25266;-32684;-33914;-30244;-18916;-12888;10965
2;83767;-1579;-91114;-17825;-19039;-20914;-23872;-24373;-23112;-2;-14976;-95954;-66095;-51099;-43991;-38551;-10883;24315;45461;49655;48837;56249;51466;49571;5569;45734;4586;52186;52229;53739;4859;51713;56831;50568;51429;5618;53018;48329;45244;40217;39738;46736;45808;34601;32882;39615;37297;33524;35926;36153;34708;32422;29282;29724;27504;20747;21189;21006;15711;17069;1848;17497;15128;13522;18966;1723;92613;10319;10214;68153;12523;15904;13807;18932;20163;14767;14749;20074;23617;26138;35432;36644;31724;4234;53017;53563;51226;49674;55719;60834;58559;58313;61642;60964;59406;6502;69994;64758;6055;65459;64867;66583;74051;6605;61487;67777;69878;71983;69305;68508;69805;67741;67322;57201;44832;38885;39478;4862;48085;41618;36841;30288;23012;67988;5283;26453;29519;10618;-15601;-61051;-12684;-1937;-26641;-35877;-4031;-40459;-34452;-21992;-1859;62277
2;-36752;-13786;-16819;-23199;-24976;-26331;-26741;-25042;-22089;-16728;-1218;-96025;-71633;-56285;-52647;-25852;26379;62239;65076;59302;6046;55957;47919;48336;49218;48955;52014;54849;55349;53449;53079;52397;48869;49306;52953;51601;44108;3998;4355;43028;34652;31743;3442;31973;30423;36378;37682;29555;24136;20494;11801;12572;27429;30462;16638;12252;16734;12304;92768;94199;34888;6596;12046;88568;7543;41533;33527;20365;-1452;27259;60051;43132;15699;12393;11404;1411;13593;19001;25637;31218;27252;24079;37516;46087;47362;48841;50388;56258;55652;56756;66094;74185;79712;72792;71087;83558;81236;73602;74068;73613;78503;8237;75619;75112;87631;92185;85441;8476;83316;76156;79641;87716;83747;67803;50092;44414;49079;52845;45153;29859;32169;38165;25928;22572;36817;41495;19722;-11422;-44034;-10246;-17717;-238;-3022;-36536;-36416;-3182;-23293;-12352;-77003;60077
2;79298;-29717;-16311;-24039;-29923;-29909;-2808;-24932;-20292;-14787;-11739;-97354;-844;-27797;63738;18119;14052;1995;24462;21389;18099;16911;18533;25468;12776;16992;14502;20141;23216;18715;19611;10548;62203;799;14413;-86296;-31373;53676;21127;-11161;-23725;-99904;-26365;-84638;-1135;-1524;-16878;-18223;-14833;-15719;-20594;-18212;-23256;-22831;-35235;-29005;-22703;-24046;-2458;-18871;-1907;-12272;-91745;-69984;-98562;-10774;-31988;-94956;14018;16926;18867;24899;2669;36903;33053;40422;43046;46852;42149;39992;51616;55946;51119;53389;49421;54904;6134;61025;60294;59138;683;67535;70378;68982;66911;66936;7093;75702;81525;83384;8573;88213;92497;92228;10049;10907;10298;1055;10947;11322;118;11877;11411;11374;11428;11983;11714;10991;10104;78534;68714;72656;71929;56264;3788;29669;24994;39094;48221;29533;10659;-561;-12379;-17705;-25232;-34347;-37058;-30519;-20651;-13258
2;88059;-1288;-135;-20642;-26389;-28971;-29893;-2876;-24365;-19681;-15245;-1145;-10006;-93068;-7333;-29693;11967;27449;22785;20182;29534;33579;3959;38838;29146;36038;41862;31499;26532;31921;35622;34715;34891;34126;28294;32516;33316;25256;26559;2679;26043;26255;22541;22752;21793;18012;18614;13719;11879;13855;11156;9494;57992;51271;37007;-386;-15857;-79733;-12186;-6449;-78254;-13427;-71811;-86044;-16118;-78534;-28014;-34181;-36959;-21284;94485;12498;94272;18774;25866;24031;29188;36642;38432;43473;50724;48168;48611;57963;61752;65924;66832;72039;74404;66756;6868;66938;70919;76413;75587;79828;79654;79668;78744;82025;83107;82181;87979;84604;88417;10017;90393;84595;92424;90364;94217;98514;99327;96606;8492;81686;78025;66978;59256;59241;62949;58501;4598;36485;24681;76049;13253;24212;98944;-10358;-51306;-10719;-16366;-22786;-29782;-36445;-35873;-2669;-16548;-44388
2;83837;85425;-81581;-16936;-23607;-29171;-32025;-31435;-26316;-20151;-15253;-11825;-98272;-87943;-49337;-49929;11097;17265;19378;19566;26427;14501;18745;30031;20363;24181;24267;22546;20421;14552;15004;21423;13506;14866;13816;85979;99419;35636;8235;54605;19676;79596;13961;-62482;-41448;-64842;-89826;-69706;-94652;-11192;-18081;-23635;-1915;-25316;-25677;-26143;-2397;-19673;-23193;-2451;-20914;-14646;-84674;-15266;-5453;39308;-42141;44753;10026;12527;20421;26405;27571;26342;42624;45004;4769;53332;48907;55512;58805;58743;6116;62717;62698;6663;707;70593;65735;72792;69223;69009;70665;7542;84626;78986;84974;83402;81723;85806;87682;90163;90958;96469;92666;93165;10685;10792;10105;10227;11027;11353;1092;10654;11413;10163;95693;8676;78424;7606;77531;73062;52854;38186;19989;95748;14079;17371;-11925;-43953;-89496;-15938;-2147;-28132;-35022;-33836;-26505;-13706;-42969;47169
2;-75625;-18286;-22407;-26202;-27482;-28699;-27393;-23336;-17978;-13128;-10412;-85452;-69277;-55342;-22508;20579;35355;32753;39462;42355;36012;35825;37139;42034;51044;42145;38022;4407;41301;43156;41864;44048;47379;37908;34711;38498;38991;36045;41335;40868;29196;32284;27034;15334;21684;24407;23715;24905;18136;16632;17583;1005;11751;13873;56727;37136;94122;44658;-10816;-5609;48973;18178;-12942;-93095;-10521;-18784;-3218;-11229;-11078;85913;69675;10123;93273;11349;15428;17333;24191;26001;27038;36338;38242;44951;50332;44853;51931;60412;59446;63059;60274;56727;68051;69465;62798;69706;79021;77216;74681;81448;84968;8304;8149;81591;85399;8442;79981;83432;85901;85617;88665;84097;83881;97189;96575;86728;85103;7293;59873;60891;64285;69558;60727;40716;28658;24146;16071;89507;27671;30663;-78028;-33547;-88423;-16166;-22425;-29355;-35593;-37323;-32153;-20131;-95356;19401
2;-20601;-14343;-21987;-25445;-27222;-29523;-29964;-26674;-21216;-15506;-11542;-10458;-96436;-81686;-4265;-15096;10832;17904;11544;79372;22157;19306;24315;24395;17264;22639;19709;18989;20794;21005;17779;14516;1737;24186;23731;20226;18249;1452;16364;18805;17588;14317;10876;11949;18886;17376;10162;85483;-32364;-35996;-37392;-10589;-47871;-5513;-14186;-5533;-10253;-86861;-65463;-34691;-91052;-11315;-72862;-43344;-16927;-61694;13096;65561;59474;74772;10369;14473;21258;25254;29802;35392;30796;39379;4075;41736;47033;45776;50988;49249;4977;5746;59873;60676;58892;64364;67915;60637;65993;72525;66879;63707;70726;81565;81592;81929;81842;78942;83059;80896;83867;88871;87925;87601;95549;95259;88556;93977;93235;96007;10322;9322;10137;10172;86219;81603;76554;83164;79796;68038;59312;38264;17632;2316;50766;61161;41663;12125;-44656;-12054;-20773;-29016;-3747;-34872;-29504;-16139
2;-54678;-18249;-21748;-28666;-29199;-29147;-27815;-24318;-19969;-14783;-11275;-84831;-6987;-62033;-41982;-67622;31558;35924;28623;41829;40556;33901;38485;38313;35122;31802;35051;35676;32082;39141;39317;31505;3306;34568;2957;28071;31339;29626;25853;29574;34188;30645;23617;1866;14871;12152;80764;46385;87577;13459;86264;46945;6965;23782;-48514;-5098;34027;22085;-48597;-38764;-51281;-14269;-60315;89859;-65578;-77515;-41612;-20795;-20545;-7137;-38919;65665;20667;-1276;32424;6195;14046;1516;21655;30011;22416;26892;3633;40387;51126;55591;56369;58596;60227;63635;66432;73055;77207;74215;74159;76078;78174;81879;82868;84187;87486;86379;88295;95293;94776;93766;96418;93043;90943;95771;99812;1029;10191;96634;9323;79218;64955;7129;80324;7916;67218;5488;55434;51038;4001;46713;59591;51085;23568;-13397;-65158;-12546;-18766;-25774;-31112;-35847;-3325;-20854;-13142;56696
2;10082;31504;-10085;-17636;-21821;-25528;-27504;-27692;-24372;-18518;-12579;-94968;-81087;-73662;-48895;53716;31957;28632;36145;41746;42102;41407;43314;38744;45176;50211;46362;48075;41787;42097;38952;46029;38857;33523;37537;32923;40999;39324;35208;35883;31959;29889;27689;31364;31913;25958;265;22312;22004;17306;71699;16328;12356;97103;90974;83024;24312;35711;56971;-10788;-34129;-95739;-87533;-65553;-81146;-39857;-38677;10245;74824;40184;10449;11885;18315;2265;29744;39606;33755;37222;43393;45574;4594;47943;50238;45958;4616;47487;59381;60389;54091;56869;57086;6149;68776;65549;59482;59302;60513;62196;5463;60439;67794;58133;67134;74743;66803;69217;77228;69059;76911;78192;70897;82105;81142;87003;8698;81984;69592;56543;54488;52953;58157;56751;43065;29542;14441;52133;42023;33536;30465;-93239;-36891;-11447;-18142;-25189;-35853;-40702;-40249;-29403;-21171;-71439
2;85114;-2197;-73795;-16669;-20187;-24236;-25214;-2319;-19533;-14266;-96239;-57404;-38224;-27319;-16872;7058;51302;71021;6192;71226;84155;83011;86075;78461;71691;75098;72369;78573;8401;77284;75017;76607;72002;67168;71992;74288;67603;60781;55196;51602;48043;49764;57187;54258;49116;53514;52645;50876;53329;42578;35299;35879;27927;25448;24654;18847;17258;16968;17233;14693;76988;14599;20998;53488;-3717;-61466;-1538;-14052;-32809;11789;-23882;-33031;32929;65313;67934;13872;14397;19239;25838;14277;20202;30793;30347;34;34638;4523;43596;43284;57736;57297;64637;60716;51097;64989;63885;54858;58895;59107;57617;57718;58714;71435;75755;61569;55368;55877;55977;59491;59315;5746;56954;48612;38289;2955;16783;1369;2045;13936;13849;-68177;-89626;-72112;-22364;-16267;25668;-12215;-28723;-65285;-12205;-17966;-24589;-29766;-35483;-42092;-38414;-30114;-20723;-5695;-67965;65289
2;-18671;-28362;-30863;-33294;-34285;-29844;-21794;-15893;-13601;-12042;-88454;-35551;40045;19427;42651;-76813;-5149;-20488;87627;96603;1027;75423;-16265;-47065;3405;64174;-13403;-38555;-27069;29752;-31686;-56909;-13902;-86569;-43335;-41368;-215;-15821;-2579;-17818;-28615;-33147;-38936;-36281;-33826;-36656;-35994;-42719;-35643;-36621;-30968;-36686;-45723;-25131;-30947;-25243;-2021;-21218;-13393;-65824;61115;20903;90269;14192;1704;18888;22419;22644;27219;37226;37212;36804;41544;43905;38485;48308;42169;49291;52603;52483;57404;52399;53529;54717;61455;61347;57753;61535;64585;71287;74378;83774;75911;84008;90238;86079;9211;10088;99541;98746;10444;97057;10285;99828;10256;96506;98785;92745;10298;10158;94022;92245;84958;91314;98402;90492;88978;88087;82935;86682;86109;81328;78342;62141;44469;35637;44493;39235;19111;70623;-19807;-22042;-85943;-53818;-31291;-72163;-15221;-22992;-3172;-43478
2;4424;-80886;-16211;-20197;-22186;-24852;-24278;-22401;-16425;-10947;-79009;-54741;-43064;-34399;21259;45836;59408;54422;5253;56052;61365;65072;59748;61581;65018;60766;63154;63277;60321;54606;60619;6541;55456;58786;524;37973;51099;51248;45317;47948;43906;3869;38709;39958;37975;38697;32668;34502;34344;26991;25312;23009;21184;1927;1951;15507;93728;10133;10234;59155;10033;10565;-10289;21955;10658;90993;49781;589;98289;13533;14995;11055;15137;2094;24055;35939;35938;32776;42947;40335;37364;43398;42898;38593;48146;5134;44011;53413;55282;46715;51926;55295;45839;54164;54333;5226;62967;4752;51579;58497;55668;5827;59668;57542;52795;60952;60102;55385;63062;58338;56484;66126;67183;67277;65262;60345;4992;3686;22527;2893;29212;24308;24447;-79602;-20762;-19702;-15311;85172;-71465;-18424;-49551;-10197;-17226;-2533;-34802;-4118;-44447;-34103;-29718;-13906
2;-13635;-21588;-22544;-25369;-25613;-26469;-25813;-21744;-15919;-10536;-80211;-74382;-62819;-4202;-11144;23126;418;44623;38401;38563;43136;40899;41753;45079;47993;45214;36898;38925;44628;43763;42577;40668;38583;41475;4273;39895;38809;40342;42646;41846;40944;42797;37937;32057;35901;31705;272;29292;20575;23941;33406;27363;24975;23137;15273;13866;17914;15114;12287;18233;17066;12509;11093;88816;13867;13768;11719;17641;1759;15574;14079;13987;20108;24763;27554;325;3507;29799;30501;37339;31913;34994;46286;44708;47039;52001;5305;55482;60615;60258;5159;59855;68807;59724;59464;63201;61643;66829;67864;65871;71875;68889;67132;70332;69985;76089;71259;70086;76726;74224;76416;71138;70034;76882;68048;54917;47681;53234;59039;56356;53867;43571;35624;30052;15885;1878;3692;33548;14986;-19276;-75926;-13721;-21449;-2994;-36074;-39382;-35743;-25627;-17355;-47476
2;-21753;-14963;-21441;-25359;-25308;-27228;-27134;-26544;-21075;-15053;-11797;-90139;-80888;-69894;-3425;40965;28823;2674;26573;30873;31446;38647;33332;34009;31734;28689;33628;29647;30316;29671;21022;24397;35064;32447;28448;32399;29739;21613;19597;20459;19688;17586;17819;21667;23753;22918;12345;15345;21432;94882;76377;40917;68304;91489;50459;7721;32399;11884;24885;-79787;37777;16355;-32053;-30084;-48435;-26086;36714;11678;12942;96764;15736;21556;22941;20697;26203;31111;33492;38647;33101;371;46244;47121;47333;50067;57392;58262;53712;56027;62387;60242;6029;6364;66308;75221;66448;6797;73401;65573;76137;77372;74571;79834;80163;81125;8249;80302;78383;78397;78872;83636;90534;87578;84468;90367;89635;8695;7498;64021;6347;61557;70774;69325;51193;3842;36646;28518;30316;56897;58195;40719;42951;-5461;-11891;-2092;-29444;-36114;-40508;-30589;-25496;-87717
